Sentence #,Tag,Word
1739,O,is
1739,O,deff
1739,O,worth
1739,O,it
1739,O,.
1740,O,we
1740,O,go
1740,O,often
1740,O,for
1740,O,lunch
1740,O,and
1740,O,the
1740,O,place
1740,O,is
1740,O,packed
1740,O,.
1741,O,we
1741,O,have
1741,O,gone
1741,O,for
1741,B,dinner
1741,O,only
1741,O,a
1741,O,few
1741,O,times
1741,O,but
1741,O,the
1741,O,same
1741,O,great
1741,O,quality
1741,O,and
1741,B,service
1741,O,is
1741,O,given
1741,O,.
1742,B,bukhara
1742,O,is
1742,O,on
1742,O,my
1742,O,top
1742,O,5
1742,O,indian
1742,O,places
1742,O,in
1742,O,nyc
1743,O,wretched
1743,O,and
1743,O,retching
1744,O,this
1744,O,will
1744,O,be
1744,O,only
1744,O,the
1744,O,third
1744,O,online
1744,O,review
1744,O,i
1744,O,have
1744,O,ever
1744,O,made
1744,O,about
1744,O,a
1744,O,restaurant
1744,O,in
1744,O,my
1744,O,life
1744,O,.
1745,O,they
1745,O,have
1745,O,all
1745,O,been
1745,O,tonight
1745,O,and
1745,O,they
1745,O,have
1745,O,all
1745,O,been
1745,O,about
1745,O,the
1745,O,same
1745,O,restaurant
1745,O,.
1746,B,i
1746,O,have
1746,O,never
1746,O,been
1746,O,so
1746,O,disgusted
1746,O,by
1746,O,both
1746,B,food
1746,O,an
1746,B,service
1746,O,.
1747,O,for
1747,O,starters
1747,O,they
1747,O,delivered
1747,O,us
1747,O,someone
1747,O,else's
1747,O,order
1747,O,.
1748,O,fine
1748,O,","
1748,O,i
1748,O,wont
1748,O,hang
1748,O,you
1748,O,for
1748,O,that
1748,O,.
1749,O,however
1749,O,","
1749,O,once
1749,B,i
1749,O,received
1749,O,my
1749,O,predictably
1749,O,mediocre
1749,O,order
1749,O,of
1749,O,what
1749,O,dokebi
1749,O,thinks
1749,O,passes
1749,O,as
1749,B,korean
1749,I,fair
1749,O,","
1749,O,(
1749,O,sometimes
1749,O,you
1749,O,have
1749,O,to
1749,O,settle
1749,O,when
1749,O,it's
1749,O,your
1749,O,only
1749,O,option
1749,O,)
1749,O,","
1749,O,i
1749,O,got
1749,O,through
1749,O,about
1749,O,half
1749,O,my
1749,B,kimchee
1749,O,before
1749,O,i
1749,O,found
1749,B,a
1749,O,piece
1749,O,of
1749,O,random
1749,O,lettuce
1749,O,accompanied
1749,O,by
1749,O,a
1749,O,far
1749,O,more
1749,O,disgusting
1749,O,","
1749,O,slimy
1749,O,","
1749,O,clearly
1749,O,bad
1749,O,piece
1749,O,of
1749,O,fish
1749,O,skin
1749,O,.
1750,O,not
1750,O,one
1750,O,to
1750,O,jump
1750,O,to
1750,O,complaints
1750,O,(
1750,O,hence
1750,O,my
1750,O,lack
1750,O,of
1750,O,previous
1750,O,online
1750,O,reviewing
1750,O,)
1750,O,","
1750,O,i
1750,O,called
1750,O,the
1750,O,restaurant
1750,O,to
1750,O,give
1750,O,them
1750,O,a
1750,O,heads
1750,O,up
1750,O,that
1750,O,their
1750,O,kitchen
1750,O,might
1750,O,want
1750,O,to
1750,O,check
1750,O,the
1750,O,cleanliness
1750,O,of
1750,O,their
1750,O,prep
1750,O,stations
1750,O,.
1751,O,my
1751,O,main
1751,O,concern
1751,O,was
1751,O,the
1751,O,sanity
1751,O,of
1751,O,the
1751,B,food
1751,O,that
1751,O,was
1751,O,being
1751,O,sent
1751,O,out
1751,O,to
1751,O,myself
1751,O,and
1751,O,others
1751,O,","
1751,O,but
1751,O,i
1751,O,would
1751,O,be
1751,O,lying
1751,O,is
1751,O,i
1751,O,said
1751,O,that
1751,O,as
1751,O,someone
1751,O,who
1751,O,has
1751,O,worked
1751,O,in
1751,O,restaurants
1751,O,since
1751,O,the
1751,O,age
1751,O,of
1751,O,fifteen
1751,O,i
1751,O,was
1751,O,expecting
1751,O,at
1751,O,least
1751,O,a
1751,O,minimal
1751,O,effort
1751,O,on
1751,O,the
1751,O,part
1751,O,of
1751,O,the
1751,O,restaurant
1751,O,to
1751,O,amend
1751,O,the
1751,O,situation
1751,O,.
1752,O,none
1752,O,was
1752,O,made
1752,O,so
1752,O,i
1752,O,hung
1752,O,up
1752,O,.
1753,O,less
1753,O,than
1753,O,three
1753,O,minutes
1753,O,passed
1753,O,before
1753,O,i
1753,O,found
1753,O,myself
1753,O,doubled
1753,O,over
1753,O,the
1753,O,toilet
1753,O,.
1754,O,my
1754,O,girlfriend
1754,O,","
1754,O,being
1754,O,slightly
1754,O,more
1754,O,aggressive
1754,O,","
1754,O,and
1754,O,having
1754,O,been
1754,O,equally
1754,O,disgusted
1754,O,causing
1754,O,her
1754,O,to
1754,O,throw
1754,O,out
1754,O,the
1754,O,remainder
1754,O,of
1754,O,her
1754,O,barely
1754,O,eaten
1754,B,meal
1754,O,","
1754,O,called
1754,O,back
1754,O,only
1754,O,to
1754,O,be
1754,O,informed
1754,O,that
1754,O,i
1754,O,was
1754,O,probably
1754,O,wrong
1754,O,and
1754,O,that
1754,O,it
1754,O,was
1754,O,most
1754,O,likely
1754,O,an
1754,O,oyster
1754,O,","
1754,O,and
1754,O,that
1754,O,we
1754,O,were
1754,O,also
1754,O,blacklisted
1754,O,from
1754,O,their
1754,O,restaurant
1754,O,.
1755,O,not
1755,O,only
1755,O,have
1755,O,i
1755,O,worked
1755,O,in
1755,O,restaurants
1755,O,for
1755,O,many
1755,O,years
1755,O,","
1755,O,i
1755,O,am
1755,O,now
1755,O,in
1755,O,culinary
1755,O,school
1755,O,","
1755,O,i
1755,O,am
1755,O,a
1755,O,huge
1755,O,lover
1755,O,of
1755,O,oysters
1755,O,and
1755,O,fish
1755,O,","
1755,O,and
1755,O,my
1755,O,girlfriend
1755,O,is
1755,O,half
1755,O,korean
1755,O,!
1756,O,we
1756,O,know
1756,O,the
1756,O,difference
1756,O,between
1756,O,and
1756,O,oyster
1756,O,and
1756,O,bad
1756,O,fish
1756,O,.
1757,O,it
1757,O,wasn't
1757,O,as
1757,O,if
1757,O,this
1757,B,restaurant
1757,O,had
1757,O,any
1757,O,major
1757,O,bragging
1757,O,points
1757,O,before
1757,O,hand
1757,O,","
1757,O,but
1757,O,now
1757,O,it's
1757,O,simply
1757,O,repulsive
1757,O,.
1758,O,eat
1758,O,at
1758,O,your
1758,O,own
1758,O,risk
1758,O,.
1759,O,gorgeous
1759,I,place
1759,O,ideal
1759,O,for
1759,B,a
1759,O,romantic
1759,O,dinner
1760,O,i
1760,O,took
1760,O,my
1760,O,boyfriend
1760,O,for
1760,O,a
1760,O,dinner
1760,O,on
1760,O,saturday
1760,O,night
1760,O,.
1761,B,i
1761,O,book
1761,B,a
1761,O,gorgeous
1761,B,white
1761,I,organza
1761,I,tent
1761,O,which
1761,O,included
1761,O,a
1761,B,four
1761,I,course
1761,I,prix
1761,I,fix
1761,I,menu
1761,O,which
1761,O,we
1761,O,enjoyed
1761,O,a
1761,O,lot
1761,O,.
1762,O,the
1762,I,service
1762,O,was
1762,O,spectacular
1762,O,as
1762,O,the
1762,B,waiter
1762,O,knew
1762,O,everything
1762,O,about
1762,O,the
1762,O,menu
1762,O,and
1762,O,his
1762,O,recommendations
1762,O,were
1762,O,amazing
1762,O,!
1763,O,i
1763,O,completely
1763,O,recommend
1763,B,casa
1763,I,la
1763,I,femme
1763,O,for
1763,O,any
1763,O,special
1763,O,occasion
1763,O,and
1763,O,to
1763,O,really
1763,O,impress
1763,O,your
1763,O,date
1763,O,.
1764,O,more
1764,O,williamsburg
1764,O,garbage
1765,O,my
1765,O,wife
1765,O,and
1765,O,i
1765,O,visited
1765,O,dokebi
1765,O,tonight
1765,O,.
1766,O,we
1766,O,ordered
1766,O,dosut
1766,O,bibimbap
1766,O,and
1766,O,nakgi-bokum
1766,O,.
1767,O,the
1767,O,dishes
1767,O,came
1767,O,out
1767,O,around
1767,O,5
1767,O,minutes
1767,O,apart
1767,O,.
1768,O,the
1768,I,bibimbap
1768,O,was
1768,O,average
1768,O,","
1768,O,but
1768,O,the
1768,B,stone
1768,I,bowl
1768,O,wasn't
1768,O,even
1768,O,close
1768,B,to
1768,O,sizzling
1768,O,.
1769,O,too
1769,O,bad
1769,O,i
1769,O,had
1769,O,paid
1769,O,an
1769,O,extra
1769,O,$2
1769,O,for
1769,O,the
1769,B,stone
1769,I,bowl
1769,O,.
1770,O,the
1770,I,nakgi-bokum
1770,O,was
1770,O,horrible
1770,O,.
1771,O,easily
1771,O,the
1771,O,worst
1771,B,stir-fried
1771,I,squid
1771,O,i've
1771,O,ever
1771,O,tasted
1771,O,.
1772,O,the
1772,I,sauce
1772,O,tasted
1772,O,more
1772,O,like
1772,O,chinese
1772,O,fast
1772,O,food
1772,O,than
1772,O,decent
1772,O,korean
1772,O,.
1773,O,the
1773,I,side
1773,I,dishes
1773,O,were
1773,O,passable
1773,O,","
1773,O,and
1773,B,i
1773,O,did
1773,O,get
1773,O,a
1773,O,refill
1773,O,upon
1773,O,request
1773,O,.
1774,O,the
1774,O,real
1774,O,problem
1774,B,i
1774,O,had
1774,O,with
1774,O,this
1774,O,place
1774,O,was
1774,O,the
1774,O,complete
1774,O,lack
1774,O,of
1774,B,service
1774,O,.
1775,O,i
1775,O,mentioned
1775,O,the
1775,O,squid
1775,O,dish
1775,O,wasn't
1775,O,very
1775,O,good
1775,O,when
1775,O,the
1775,O,waitress
1775,O,visited
1775,O,.
1776,O,she
1776,O,just
1776,O,nodded
1776,O,and
1776,O,walked
1776,O,off
1776,O,.
1777,O,there
1777,O,were
1777,O,no
1777,O,communications
1777,O,issues
1777,O,either
1777,O,","
1777,O,as
1777,O,she
1777,O,spoke
1777,O,perfect
1777,O,english
1777,O,.
1778,O,as
1778,O,to
1778,O,my
1778,O,comment
1778,O,about
1778,O,the
1778,O,food
1778,O,","
1778,O,no
1778,O,apology
1778,O,or
1778,O,acknowledgment
1778,O,was
1778,O,made
1778,O,.
1779,O,my
1779,O,wife
1779,O,had
1779,O,barely
1779,O,touched
1779,O,that
1779,O,mess
1779,O,of
1779,O,a
1779,B,dish
1779,O,.
1780,O,we
1780,O,were
1780,O,charged
1780,O,full
1780,O,price
1780,O,.
1781,O,if
1781,O,you
1781,O,ware
1781,O,looking
1781,O,for
1781,O,korean
1781,O,fusion
1781,O,","
1781,O,i
1781,O,suggest
1781,O,you
1781,O,try
1781,O,some
1781,O,of
1781,O,the
1781,O,places
1781,O,in
1781,O,the
1781,O,east
1781,O,village
1781,O,.
1782,O,authentic
1782,O,korean
1782,O,food
1782,O,lovers
1782,O,should
1782,O,visit
1782,O,32nd
1782,O,street
1782,O,","
1782,O,of
1782,O,course
1782,O,.
1783,O,lives
1783,O,up
1783,O,to
1783,O,the
1783,O,hype
1784,O,we've
1784,O,lived
1784,O,around
1784,O,the
1784,O,corner
1784,O,from
1784,O,this
1784,O,place
1784,O,for
1784,O,over
1784,O,a
1784,O,year
1784,O,and
1784,O,finally
1784,O,had
1784,O,dinner
1784,O,there
1784,O,.
1785,O,we've
1785,O,tried
1785,O,before
1785,O,but
1785,O,it
1785,O,always
1785,O,packed
1785,O,and
1785,O,doesn't
1785,O,take
1785,O,reservations
1785,O,.
1786,O,it
1786,O,was
1786,O,well
1786,O,worth
1786,O,the
1786,O,wait
1786,O,.
1787,O,the
1787,O,wife
1787,O,had
1787,O,the
1787,B,risotto
1787,O,which
1787,O,was
1787,O,amazing
1787,O,.
1788,O,it
1788,O,doesn't
1788,O,look
1788,O,appetizing
1788,O,as
1788,O,it's
1788,O,covered
1788,O,in
1788,O,squid
1788,O,ink
1788,O,and
1788,O,it
1788,O,turns
1788,O,your
1788,O,lips
1788,O,and
1788,O,teeth
1788,O,black
1788,O,","
1788,O,but
1788,O,the
1788,O,taste
1788,O,was
1788,O,phenomenal
1788,O,.
1789,O,the
1789,I,farro
1789,I,salad
1789,O,and
1789,O,the
1789,B,mashed
1789,I,yukon
1789,I,potatoes
1789,O,were
1789,O,also
1789,O,extremely
1789,O,tasty
1789,O,.
1790,B,i
1790,O,love
1790,B,margherita
1790,B,pizza
1790,O,–
1790,O,i
1790,O,looove
1790,B,east
1790,I,village
1790,O,pizza
1791,O,love
1791,O,this
1791,B,place
1791,O,","
1791,O,every
1791,O,time
1791,O,we
1791,O,are
1791,O,in
1791,O,the
1791,O,city
1791,O,this
1791,O,is
1791,O,one
1791,O,of
1791,O,the
1791,O,places
1791,O,we
1791,O,always
1791,O,go
1791,O,.
1792,B,a
1792,O,quintessential
1792,B,slice
1792,I,of
1792,I,nyc
1792,I,pizza
1792,O,.
1793,O,the
1793,I,crust
1793,O,has
1793,B,a
1793,O,great
1793,O,bite
1793,O,and
1793,O,a
1793,O,good
1793,O,chew
1793,O,","
1793,O,the
1793,B,sauce
1793,O,is
1793,O,light
1793,O,with
1793,O,a
1793,O,nice
1793,O,acidity
1793,O,to
1793,O,it
1793,O,","
1793,O,the
1793,O,salt
1793,O,from
1793,O,the
1793,B,cheese
1793,O,is
1793,O,great
1793,O,","
1793,O,really
1793,O,heightens
1793,O,the
1793,O,flavor
1793,O,of
1793,O,all
1793,O,the
1793,O,other
1793,O,components
1793,O,.
1794,O,personally
1794,I,i
1794,O,like
1794,O,the
1794,B,margherita
1794,I,pizza
1794,O,better
1794,O,","
1794,O,but
1794,O,they
1794,O,are
1794,O,all
1794,O,good
1794,O,.
1795,O,possibly
1795,O,the
1795,O,most
1795,O,romantic
1795,B,restaurant
1795,O,in
1795,O,the
1795,O,city
1796,O,this
1796,O,is
1796,O,undoubtedly
1796,O,my
1796,O,favorite
1796,B,modern
1796,I,japanese
1796,I,brasserie
1796,O,(
1796,O,that
1796,O,don’t
1796,O,serve
1796,O,sushi
1796,O,)
1796,O,","
1796,O,and
1796,O,in
1796,O,my
1796,O,opinion
1796,O,","
1796,O,one
1796,O,of
1796,O,the
1796,O,most
1796,O,romantic
1796,O,restaurants
1796,O,in
1796,O,the
1796,O,city
1796,O,!
1797,O,not
1797,O,only
1797,O,is
1797,O,it
1797,O,an
1797,O,adventure
1797,O,getting
1797,O,to
1797,O,this
1797,O,somewhat
1797,O,hidden
1797,B,spot
1797,O,","
1797,O,once
1797,O,you
1797,O,enter
1797,O,the
1797,B,unmarked
1797,I,wooden
1797,I,doors
1797,O,","
1797,O,the
1797,O,zen
1797,O,and
1797,O,intimate
1797,B,décor
1797,O,will
1797,O,make
1797,O,you
1797,O,feel
1797,O,like
1797,O,you’re
1797,O,no
1797,O,longer
1797,O,in
1797,O,the
1797,O,city
1797,O,.
1798,O,if
1798,O,you’re
1798,O,planning
1798,O,to
1798,O,come
1798,O,here
1798,O,","
1798,O,make
1798,O,sure
1798,O,that
1798,O,your
1798,O,date
1798,O,is
1798,O,someone
1798,O,whom
1798,O,you
1798,O,really
1798,O,like
1798,O,since
1798,O,you’ll
1798,O,be
1798,O,ushered
1798,O,to
1798,B,private
1798,I,booths
1798,O,where
1798,O,there
1798,O,will
1798,O,be
1798,O,no
1798,O,people
1798,O,or
1798,O,food
1798,O,watching
1798,O,(
1798,O,choose
1798,O,the
1798,O,ones
1798,O,on
1798,O,the
1798,O,ground
1798,O,level
1798,O,that
1798,O,have
1798,B,glass
1798,I,ceilings
1798,O,so
1798,O,you
1798,O,may
1798,O,see
1798,O,the
1798,O,stars
1798,B,in
1798,O,the
1798,O,sky
1798,O,!
1798,O,)
1798,O,.
1799,O,it’s
1799,O,just
1799,O,you
1799,O,and
1799,O,your
1799,O,date
1799,O,and
1799,O,an
1799,O,occasional
1799,O,cute
1799,O,‘excuse
1799,O,me’
1799,O,before
1799,O,the
1799,O,waiter
1799,O,opens
1799,O,the
1799,O,little
1799,O,curtain
1799,O,to
1799,O,your
1799,O,booth
1799,O,!
1800,O,my
1800,O,party
1800,O,had
1800,O,the
1800,B,bbe
1800,I,$29
1800,I,fixe
1800,I,prix
1800,I,menu
1800,O,","
1800,O,which
1800,O,was
1800,O,such
1800,O,a
1800,O,wonderful
1800,O,deal
1800,O,since
1800,O,it
1800,O,also
1800,O,came
1800,O,with
1800,O,a
1800,O,flight
1800,O,of
1800,O,sake
1800,O,!
1801,O,i
1801,O,never
1801,O,used
1801,O,to
1801,O,be
1801,O,a
1801,O,fan
1801,O,of
1801,O,sakes
1801,O,but
1801,O,am
1801,O,lately
1801,O,experimenting
1801,O,with
1801,O,it
1801,O,a
1801,O,lot
1801,O,more
1801,O,and
1801,O,am
1801,O,acquiring
1801,O,a
1801,O,better
1801,O,taste
1801,O,of
1801,O,it
1801,O,.
1802,O,we
1802,O,started
1802,O,off
1802,O,with
1802,B,a
1802,O,delightful
1802,B,sashimi
1802,I,amuse
1802,I,bouche
1802,O,.
1803,O,our
1803,O,first
1803,O,course
1803,O,was
1803,O,tuna
1803,O,sashimi
1803,O,with
1803,O,green
1803,O,yuzu
1803,O,sauce
1803,O,.
1804,B,i
1804,O,picked
1804,O,the
1804,B,grilled
1804,I,black
1804,I,cod
1804,O,as
1804,O,my
1804,O,entree
1804,O,","
1804,O,which
1804,O,i
1804,O,absolutely
1804,O,devoured
1804,O,while
1804,O,someone
1804,O,commented
1804,O,that
1804,O,the
1804,O,grilled
1804,B,salmon
1804,I,dish
1804,O,was
1804,O,better
1804,O,.
1805,O,the
1805,O,entrees
1805,O,were
1805,O,served
1805,O,with
1805,O,miso
1805,O,soup
1805,O,and
1805,O,rice
1805,O,.
1806,O,the
1806,I,sake’s
1806,O,complimented
1806,O,the
1806,O,courses
1806,O,very
1806,O,well
1806,O,and
1806,O,is
1806,O,successfully
1806,O,easing
1806,O,me
1806,O,into
1806,O,the
1806,B,sake
1806,O,world
1806,O,.
1807,O,for
1807,O,desserts
1807,O,","
1807,O,we
1807,O,tried
1807,O,the
1807,B,frozen
1807,I,black
1807,I,sesame
1807,I,mousse
1807,B,(
1807,O,interesting
1807,O,but
1807,O,not
1807,O,extraordinary
1807,B,)
1807,I,and
1807,I,matcha
1807,O,(
1807,B,powdered
1807,I,green
1807,I,tea
1807,O,)
1807,O,and
1807,B,blueberry
1807,I,cheesecake
1807,O,","
1807,O,which
1807,O,was
1807,O,phenomenal
1807,O,.
1808,O,maybe
1808,O,it
1808,O,was
1808,O,the
1808,O,great
1808,O,company
1808,O,(
1808,B,i
1808,O,had
1808,O,friends
1808,O,visiting
1808,O,from
1808,O,philly
1808,O,–
1808,O,yes
1808,O,","
1808,O,it
1808,O,was
1808,O,not
1808,B,a
1808,O,date
1808,O,this
1808,O,time
1808,O,)
1808,O,or
1808,O,the
1808,O,super
1808,O,reasonable
1808,O,price
1808,O,point
1808,O,","
1808,O,but
1808,O,i
1808,O,just
1808,O,can’t
1808,O,say
1808,O,enough
1808,O,good
1808,O,things
1808,O,about
1808,O,this
1808,B,brasserie
1808,O,.
1809,B,i
1809,O,don’t
1809,O,usually
1809,O,visit
1809,O,the
1809,O,same
1809,O,establishment
1809,O,more
1809,O,than
1809,O,once
1809,O,","
1809,O,what
1809,O,more
1809,O,twice
1809,O,","
1809,O,but
1809,O,i’ll
1809,O,come
1809,O,to
1809,B,zenkichi
1809,O,anytime
1809,O,for
1809,O,a
1809,O,quiet
1809,O,","
1809,O,unhurried
1809,O,and
1809,O,memorable
1809,O,dinner
1809,O,.
1810,O,terrible
1810,O,would
1810,O,be
1810,O,a
1810,O,compliment
1810,O,!
1811,O,the
1811,I,service
1811,O,leaves
1811,O,much
1811,O,to
1811,O,be
1811,O,desired
1811,O,","
1811,O,from
1811,O,feeling
1811,O,like
1811,O,you
1811,O,are
1811,O,rushed
1811,O,the
1811,O,place
1811,O,your
1811,O,order
1811,O,","
1811,O,to
1811,O,being
1811,O,ignored
1811,O,the
1811,O,rest
1811,O,of
1811,O,the
1811,O,night
1811,O,.
1812,O,we
1812,O,were
1812,O,10
1812,O,people
1812,O,celebrtating
1812,O,a
1812,O,birthday
1812,O,","
1812,O,we
1812,O,sat
1812,O,in
1812,O,the
1812,O,tent
1812,O,.
1813,O,we
1813,O,paid
1813,O,a
1813,O,fixed
1813,O,pricce
1813,O,but
1813,O,got
1813,O,nothing
1813,O,!
1813,O,!
1814,O,we
1814,O,never
1814,O,ate
1814,O,because
1814,O,by
1814,O,close
1814,O,to
1814,O,2
1814,O,in
1814,O,the
1814,O,monring
1814,O,we
1814,O,were
1814,O,not
1814,O,served
1814,O,and
1814,O,were
1814,O,too
1814,O,upset
1814,O,ad
1814,O,tired
1814,O,to
1814,O,start
1814,O,eating
1814,O,.
1815,O,they
1815,O,are
1815,O,extremely
1815,O,rude
1815,O,","
1815,O,not
1815,O,even
1815,O,apologizing
1815,O,for
1815,O,the
1815,O,horrible
1815,B,service
1815,O,we
1815,O,got
1815,O,and
1815,O,handing
1815,O,us
1815,B,a
1815,O,bill
1815,O,well
1815,O,over
1815,O,$500
1815,O,for
1815,O,some
1815,B,drinks
1815,O,adn
1815,O,their
1815,B,pita
1815,I,bread
1815,O,!
1816,O,stay
1816,O,away
1817,O,great
1817,B,shabu
1817,O,shabu
1818,O,i
1818,O,go
1818,O,here
1818,O,at
1818,O,least
1818,O,once
1818,O,every
1818,O,other
1818,O,week
1818,O,","
1818,O,particularly
1818,O,when
1818,O,it's
1818,O,cold
1818,O,!
1819,O,i
1819,O,love
1819,O,it
1819,O,.
1820,O,to
1820,O,be
1820,O,honest
1820,O,we
1820,O,only
1820,O,ever
1820,O,eat
1820,O,the
1820,O,shabu
1820,O,shabu
1820,O,.
1821,B,i
1821,O,tried
1821,O,a
1821,O,couple
1821,O,other
1821,B,dishes
1821,O,but
1821,O,wasn't
1821,O,too
1821,O,impressed
1821,O,.
1822,O,but
1822,O,for
1822,O,the
1822,B,shabu
1822,O,shabu
1822,O,","
1822,O,you
1822,O,won't
1822,O,find
1822,O,much
1822,O,better
1822,O,in
1822,O,ny
1822,O,.
1823,O,in
1823,O,fact
1823,O,there
1823,O,is
1823,O,only
1823,O,one
1823,O,i've
1823,O,tried
1823,O,that
1823,O,even
1823,O,compares
1823,O,(
1823,O,shabu
1823,O,tatsu
1823,O,)
1823,O,and
1823,O,even
1823,O,then
1823,O,i
1823,O,prefer
1823,O,dokebi
1823,O,.
1824,O,the
1824,I,meat
1824,O,is
1824,O,fresh
1824,O,","
1824,O,the
1824,B,sauces
1824,O,are
1824,O,great
1824,O,","
1824,O,you
1824,O,get
1824,B,kimchi
1824,O,and
1824,B,a
1824,I,salad
1824,O,free
1824,O,with
1824,O,your
1824,B,meal
1824,O,and
1824,B,service
1824,O,is
1824,O,good
1824,O,too
1824,O,.
1825,O,dokebi
1825,O,gives
1825,O,williamsburg
1825,O,the
1825,O,right
1825,O,one-two
1825,O,punch
1825,O,of
1825,O,classic
1825,B,korean
1825,I,food
1825,O,and
1825,B,fusion
1825,I,twists
1825,O,like
1825,B,pork
1825,I,belly
1825,I,tacos
1825,O,.
1826,O,the
1826,I,hot
1826,I,dogs
1826,O,are
1826,O,good
1826,O,","
1826,O,yes
1826,O,","
1826,O,but
1826,O,the
1826,O,reason
1826,O,to
1826,O,get
1826,O,over
1826,O,here
1826,O,is
1826,O,the
1826,O,fantastic
1826,B,pork
1826,I,croquette
1826,I,sandwich
1826,O,","
1826,O,perfect
1826,O,on
1826,O,its
1826,O,supermarket
1826,O,squishy
1826,B,bun
1826,O,.
1827,O,restaurant
1827,O,with
1827,O,a
1827,B,view
1828,O,celebrated
1828,O,my
1828,O,fathers
1828,O,birthday
1828,O,here
1828,O,.
1829,O,the
1829,I,food
1829,O,tasted
1829,O,very
1829,O,good
1829,O,.
1830,O,the
1830,I,family
1830,I,seafood
1830,I,entree
1830,O,was
1830,O,very
1830,O,good
1830,O,.
1831,O,the
1831,I,main
1831,I,entree
1831,O,was
1831,O,also
1831,O,very
1831,O,good
1831,O,.
1832,O,we
1832,O,order
1832,O,a
1832,O,bit
1832,O,of
1832,O,everything
1832,O,on
1832,O,the
1832,O,menu
1832,O,.
1833,O,price
1833,O,is
1833,O,high
1833,O,but
1833,O,the
1833,B,food
1833,O,is
1833,O,good
1833,O,","
1833,O,so
1833,O,i
1833,O,would
1833,O,come
1833,O,back
1833,O,again
1833,O,.
1834,O,this
1834,I,place
1834,O,doesn't
1834,O,make
1834,O,any
1834,O,sense
1835,O,just
1835,O,want
1835,O,to
1835,O,warn
1835,O,you
1835,O,all
1835,O,-
1835,O,don't
1835,O,waste
1835,O,your
1835,O,time
1835,O,and
1835,O,money
1835,O,.
1836,O,this
1836,O,place
1836,O,has
1836,O,totally
1836,O,weird
1836,B,decor
1836,O,","
1836,O,stairs
1836,O,going
1836,O,up
1836,O,with
1836,B,mirrored
1836,I,walls
1836,O,-
1836,B,i
1836,O,am
1836,O,surprised
1836,O,how
1836,O,no
1836,O,one
1836,O,yet
1836,O,broke
1836,O,their
1836,O,head
1836,B,or
1836,O,fall
1836,O,off
1836,O,the
1836,O,stairs
1836,O,-
1836,O,mirrored
1836,O,walls
1836,O,make
1836,O,you
1836,O,dizzy
1836,O,and
1836,O,delusional
1836,O,.
1836,O,.
1836,O,.
1837,O,this
1837,I,place
1837,O,is
1837,O,not
1837,O,inviting
1837,O,and
1837,O,the
1837,B,food
1837,O,is
1837,O,totally
1837,O,weird
1837,O,.
1838,O,the
1838,O,concept
1838,O,of
1838,B,japanese
1838,I,tapas
1838,O,is
1838,O,newly
1838,O,created
1838,O,and
1838,O,clearly
1838,O,doesn't
1838,O,work
1838,O,.
1839,O,the
1839,I,food
1839,O,they
1839,O,serve
1839,O,is
1839,O,not
1839,O,comforting
1839,O,","
1839,O,not
1839,O,appetizing
1839,O,and
1839,O,uncooked
1839,O,.
1840,O,go
1840,O,to
1840,O,japanese
1840,O,sushi
1840,O,place
1840,O,or
1840,O,spanish
1840,O,tapas
1840,O,place
1840,O,-
1840,O,this
1840,O,creation
1840,O,in
1840,O,williamsburg
1840,O,is
1840,O,a
1840,O,misstake
1840,O,.
1841,O,good
1841,I,food
1842,O,i
1842,O,went
1842,O,here
1842,O,with
1842,O,my
1842,O,boyfriend
1842,O,for
1842,O,our
1842,O,anniversary
1842,O,.
1843,O,the
1843,I,food
1843,O,was
1843,O,great
1843,O,and
1843,O,tasty
1843,O,","
1843,O,but
1843,O,the
1843,B,sitting
1843,I,space
1843,O,was
1843,O,too
1843,O,small
1843,O,","
1843,B,i
1843,O,don't
1843,O,like
1843,O,being
1843,O,cramp
1843,B,in
1843,I,a
1843,O,corner
1843,O,.
1844,O,over
1844,O,all
1844,O,it
1844,O,was
1844,B,a
1844,O,very
1844,O,nice
1844,O,romantic
1844,B,place
1844,O,.
1845,O,i
1845,O,would
1845,O,recommend
1845,O,to
1845,O,ask
1845,O,for
1845,O,a
1845,O,bigger
1845,O,sitting
1845,O,area
1845,O,when
1845,O,you
1845,O,make
1845,O,a
1845,O,reservation
1845,O,(
1845,O,if
1845,O,possible
1845,O,)
1846,O,loved
1846,O,it
1847,B,a
1847,O,coworker
1847,O,and
1847,B,i
1847,O,tried
1847,B,pacifico
1847,O,after
1847,O,work
1847,O,a
1847,O,few
1847,O,fridays
1847,O,and
1847,O,loved
1847,O,it
1847,O,.
1848,O,the
1848,I,atmosphere
1848,O,was
1848,O,great
1848,O,.
1849,O,the
1849,I,food
1849,O,we
1849,O,ordered
1849,O,was
1849,O,excellent
1849,O,","
1849,O,although
1849,B,i
1849,O,wouldn't
1849,O,say
1849,O,the
1849,B,margaritas
1849,O,were
1849,O,anything
1849,O,to
1849,O,write
1849,O,home
1849,O,about
1849,O,.
1850,O,our
1850,I,waitress
1850,O,wasn't
1850,O,mean
1850,O,","
1850,O,but
1850,O,not
1850,O,especially
1850,O,warm
1850,O,or
1850,O,attentive
1850,O,either
1850,O,.
1851,O,i
1851,O,must
1851,O,say
1851,O,i
1851,O,am
1851,O,surprised
1851,O,by
1851,O,the
1851,O,bad
1851,O,reviews
1851,O,of
1851,O,the
1851,B,restaurant
